device_id,timestamp,sensor_type,ip_address,firmware_version,data_frequency_seconds,disk_free_percent,update_required,checksum_valid,status,label
raspi_041,2025-05-07 17:36:01.099587,multi,192.168.131.86,v1.6.7,14,36.5,0,1,1,False
raspi_020,2025-05-07 17:36:01.319672,multi,192.168.153.20,v2.1.3,26,51.9,0,1,1,False
raspi_074,2025-05-07 17:36:01.334826,cardio,192.168.29.46,v1.9.3,20,4.2,0,1,1,True
raspi_082,2025-05-07 17:36:01.378590,thermique,192.168.239.166,v2.0.6,24,5.1,0,1,2,True
raspi_081,2025-05-07 17:36:02.039940,cardio,192.168.84.227,v3.4.0,18,42.0,1,0,1,True
raspi_094,2025-05-07 17:36:02.130330,thermique,192.168.241.158,v3.7.4,17,55.0,0,1,1,False
raspi_065,2025-05-07 17:36:02.508534,multi,192.168.31.203,v3.5.6,30,70.0,0,1,1,False
raspi_033,2025-05-07 17:36:02.900548,cardio,192.168.14.79,v3.5.2,11,49.0,0,1,1,False
raspi_057,2025-05-07 17:36:03.182225,thermique,192.168.171.230,v3.7.2,11,30.2,0,1,1,False
raspi_055,2025-05-07 17:36:03.127652,multi,192.168.78.226,v3.7.6,10,44.3,1,0,1,True
raspi_007,2025-05-07 17:36:03.224601,multi,192.168.32.186,v2.1.3,19,55.3,0,1,1,False
raspi_016,2025-05-07 17:36:03.525072,thermique,192.168.108.187,v1.3.1,18,61.5,0,1,1,False
raspi_089,2025-05-07 17:36:03.600389,cardio,192.168.101.227,v1.4.0,10,63.6,0,1,1,False
raspi_042,2025-05-07 17:36:03.733217,cardio,192.168.5.11,v1.4.3,25,62.6,0,1,1,False
raspi_014,2025-05-07 17:36:04.005098,multi,192.168.177.243,v2.4.4,27,73.7,0,1,1,False
raspi_098,2025-05-07 17:36:04.515061,cardio,192.168.194.224,v2.1.7,27,71.3,0,1,1,False
raspi_008,2025-05-07 17:36:05.019289,thermique,192.168.102.164,v3.5.7,26,32.6,0,1,1,False
raspi_015,2025-05-07 17:36:05.099367,thermique,192.168.196.221,v1.7.1,19,44.4,0,1,1,False
raspi_077,2025-05-07 17:36:05.215411,multi,192.168.223.62,v2.5.3,20,34.1,0,1,1,False
raspi_024,2025-05-07 17:36:05.545343,multi,192.168.80.52,v2.6.1,10,74.1,0,1,1,False
raspi_092,2025-05-07 17:36:05.686578,cardio,192.168.220.174,v3.4.8,29,44.1,0,1,1,False
raspi_039,2025-05-07 17:36:05.752657,cardio,192.168.201.133,v3.2.4,12,50.3,0,1,1,False
raspi_027,2025-05-07 17:36:05.947569,multi,192.168.5.207,v2.6.8,12,72.5,1,1,0,True
raspi_078,2025-05-07 17:36:06.053204,cardio,192.168.1.168,v2.9.0,25,36.7,0,1,1,False
raspi_085,2025-05-07 17:36:06.145541,cardio,192.168.250.18,v2.3.2,11,32.1,0,1,1,False
raspi_034,2025-05-07 17:36:06.183911,thermique,192.168.102.156,v1.2.7,24,6.5,0,1,1,True
raspi_045,2025-05-07 17:36:06.403446,thermique,192.168.36.81,v2.4.4,27,60.3,0,1,1,False
raspi_087,2025-05-07 17:36:06.510292,multi,192.168.145.183,v1.8.6,24,74.9,0,1,1,False
raspi_037,2025-05-07 17:36:06.703400,cardio,192.168.209.84,v3.4.9,29,51.1,0,1,1,False
raspi_090,2025-05-07 17:36:07.018276,multi,192.168.210.193,v2.8.4,22,49.0,0,1,1,False
raspi_086,2025-05-07 17:36:07.403210,cardio,192.168.138.234,v1.5.4,15,50.2,0,1,1,False
raspi_029,2025-05-07 17:36:07.724816,cardio,192.168.123.62,v3.3.2,20,58.8,0,1,1,False
raspi_054,2025-05-07 17:36:08.874023,thermique,192.168.150.55,v3.1.9,25,54.1,0,1,1,False
raspi_032,2025-05-07 17:36:09.702201,thermique,192.168.240.128,v1.0.4,10,45.4,0,1,1,False
raspi_013,2025-05-07 17:36:09.840733,thermique,192.168.123.95,v2.4.0,19,45.3,0,1,1,False
raspi_006,2025-05-07 17:36:10.022424,thermique,192.168.148.192,v1.5.6,15,52.2,0,1,1,False
raspi_004,2025-05-07 17:36:10.356125,cardio,192.168.189.123,v3.4.4,26,45.4,0,1,1,False
raspi_064,2025-05-07 17:36:10.737777,thermique,192.168.173.89,v3.6.0,18,40.3,0,1,1,False
raspi_070,2025-05-07 17:36:10.719179,thermique,192.168.85.230,v3.2.5,15,53.3,0,1,1,False
raspi_059,2025-05-07 17:36:11.137608,multi,192.168.54.47,v1.4.4,26,58.9,0,1,1,False
raspi_058,2025-05-07 17:36:11.188369,multi,192.168.118.151,v2.3.7,26,37.7,0,1,1,False
raspi_068,2025-05-07 17:36:11.290863,thermique,192.168.6.215,v2.3.1,26,38.2,0,1,1,False
raspi_035,2025-05-07 17:36:11.447855,cardio,192.168.174.218,v3.0.0,19,79.2,0,1,1,False
raspi_080,2025-05-07 17:36:11.600626,thermique,192.168.54.26,v3.1.0,30,53.0,0,1,1,False
raspi_050,2025-05-07 17:36:11.872596,thermique,192.168.254.220,v3.3.0,21,49.0,0,1,1,False
raspi_067,2025-05-07 17:36:12.021568,cardio,192.168.85.116,v1.1.2,17,40.4,0,1,1,False
raspi_010,2025-05-07 17:36:12.235231,thermique,192.168.118.117,v3.6.1,20,47.9,0,1,1,False
raspi_031,2025-05-07 17:36:12.521917,multi,192.168.35.185,v1.3.1,29,45.0,0,1,1,False
raspi_009,2025-05-07 17:36:12.616369,cardio,192.168.117.37,v2.8.5,10,34.1,0,1,1,False
raspi_099,2025-05-07 17:36:13.207496,thermique,192.168.162.246,v2.2.6,23,68.8,0,1,1,False
raspi_066,2025-05-07 17:36:13.360369,cardio,192.168.123.48,v2.7.2,17,53.5,0,1,1,False
raspi_019,2025-05-07 17:36:13.334574,thermique,192.168.34.80,v2.3.0,27,64.4,0,1,1,False
raspi_095,2025-05-07 17:36:13.344673,cardio,192.168.59.183,v3.5.5,28,31.3,0,1,1,False
raspi_056,2025-05-07 17:36:13.630519,multi,192.168.189.247,v1.6.5,14,39.8,0,1,1,False
raspi_074,2025-05-07 17:36:13.613053,multi,192.168.240.44,v2.5.4,26,30.6,0,1,1,False
raspi_100,2025-05-07 17:36:13.702169,thermique,192.168.111.114,v1.6.4,23,69.3,0,1,1,False
raspi_060,2025-05-07 17:36:13.847019,cardio,192.168.118.240,v1.9.0,12,67.8,0,1,1,False
raspi_017,2025-05-07 17:36:13.960918,multi,192.168.197.131,v3.1.5,16,30.6,0,1,1,False
raspi_021,2025-05-07 17:36:13.746291,cardio,192.168.11.20,v2.5.4,13,30.7,0,1,1,False
raspi_023,2025-05-07 17:36:14.809604,multi,192.168.121.91,v3.7.3,26,48.0,0,1,1,False
raspi_041,2025-05-07 17:36:15.368389,cardio,192.168.170.248,v2.7.3,18,72.7,0,1,1,False
raspi_026,2025-05-07 17:36:15.690568,cardio,192.168.67.11,v3.4.0,21,59.9,0,1,1,False
raspi_089,2025-05-07 17:36:15.809095,cardio,192.168.129.22,v3.5.2,22,61.5,0,1,1,False
raspi_053,2025-05-07 17:36:15.853972,thermique,192.168.235.253,v1.6.5,23,30.4,0,1,1,False
raspi_002,2025-05-07 17:36:16.033393,thermique,192.168.64.152,v3.6.4,12,34.2,0,1,1,False
raspi_025,2025-05-07 17:36:15.987520,thermique,192.168.236.194,v3.3.0,23,72.5,0,1,1,False
raspi_084,2025-05-07 17:36:16.148511,multi,192.168.58.172,v1.1.9,28,77.1,0,1,1,False
raspi_096,2025-05-07 17:36:16.218727,cardio,192.168.147.75,v1.8.8,12,41.5,1,1,2,True
raspi_020,2025-05-07 17:36:16.624525,cardio,192.168.31.209,v1.7.4,18,51.3,0,1,1,False
raspi_036,2025-05-07 17:36:17.255974,cardio,192.168.4.196,v3.7.5,18,76.7,0,1,1,False
raspi_075,2025-05-07 17:36:17.263921,multi,192.168.167.33,v2.2.5,26,62.7,1,1,0,True
raspi_043,2025-05-07 17:36:17.510942,cardio,192.168.209.38,v2.6.8,22,61.7,0,1,1,False
raspi_071,2025-05-07 17:36:17.518768,multi,192.168.217.234,v1.2.9,16,40.9,0,1,1,False
raspi_005,2025-05-07 17:36:18.053997,multi,192.168.252.138,v2.8.0,13,71.5,0,1,1,False
raspi_001,2025-05-07 17:36:18.060618,cardio,192.168.164.232,v1.8.0,15,74.6,0,1,1,False
raspi_049,2025-05-07 17:36:18.180121,cardio,192.168.26.6,v1.3.1,20,76.6,0,1,1,False
raspi_040,2025-05-07 17:36:18.241463,multi,192.168.69.143,v3.9.4,16,66.7,0,1,1,False
raspi_094,2025-05-07 17:36:18.337298,multi,192.168.166.250,v1.4.7,26,36.8,0,1,1,False
raspi_057,2025-05-07 17:36:18.388281,cardio,192.168.147.73,v1.2.6,10,74.6,0,1,1,False
raspi_011,2025-05-07 17:36:18.465700,cardio,192.168.55.185,v1.4.0,16,68.3,0,1,1,False
raspi_097,2025-05-07 17:36:19.358576,thermique,192.168.207.54,v3.0.6,23,44.8,0,1,2,True
raspi_028,2025-05-07 17:36:19.395057,thermique,192.168.52.48,v2.8.6,15,31.8,0,1,1,False
raspi_007,2025-05-07 17:36:19.451312,cardio,192.168.225.177,v3.8.3,26,45.2,0,1,1,False
raspi_012,2025-05-07 17:36:19.496893,thermique,192.168.101.10,v3.1.7,15,32.8,0,1,1,False
raspi_024,2025-05-07 17:36:19.724688,cardio,192.168.52.38,v1.4.4,30,9.3,0,0,1,True
raspi_072,2025-05-07 17:36:20.079381,thermique,192.168.13.246,v1.3.0,28,7.4,0,1,1,True
raspi_038,2025-05-07 17:36:20.543236,multi,192.168.60.254,v1.6.2,30,56.7,0,1,1,False
raspi_052,2025-05-07 17:36:20.786130,thermique,192.168.5.88,v1.1.9,25,34.9,0,1,1,False
raspi_046,2025-05-07 17:36:20.914504,cardio,192.168.110.17,v3.7.3,25,33.3,0,1,1,False
raspi_062,2025-05-07 17:36:21.042206,cardio,192.168.29.101,v3.6.2,17,5.9,0,0,1,True
raspi_027,2025-05-07 17:36:21.216843,thermique,192.168.224.174,v3.8.3,23,56.2,0,1,1,False
raspi_085,2025-05-07 17:36:21.401107,cardio,192.168.236.111,v2.1.7,24,79.9,0,1,1,False
raspi_048,2025-05-07 17:36:21.460731,thermique,192.168.17.193,v3.1.8,12,50.4,0,1,1,False
raspi_068,2025-05-07 17:36:21.522419,thermique,192.168.79.142,v1.3.4,26,51.7,0,1,1,False
raspi_030,2025-05-07 17:36:22.050908,thermique,192.168.82.185,v3.1.8,25,62.5,0,1,1,False
raspi_047,2025-05-07 17:36:22.092009,multi,192.168.76.103,v1.4.4,23,47.0,0,1,1,False
raspi_078,2025-05-07 17:36:22.312978,multi,192.168.131.62,v2.2.0,28,71.1,0,1,1,False
raspi_069,2025-05-07 17:36:22.419700,multi,192.168.104.101,v2.6.9,28,37.9,0,1,1,False
raspi_051,2025-05-07 17:36:22.529569,multi,192.168.161.69,v3.6.3,22,51.5,0,1,1,False
raspi_076,2025-05-07 17:36:22.631965,cardio,192.168.211.132,v2.6.7,23,35.7,0,1,1,False
raspi_018,2025-05-07 17:36:22.670186,cardio,192.168.124.47,v1.0.2,28,78.4,0,1,1,False
raspi_009,2025-05-07 17:36:22.797966,thermique,192.168.224.123,v1.3.3,30,8.7,0,1,1,True
raspi_063,2025-05-07 17:36:22.876304,multi,192.168.88.222,v1.9.1,19,30.9,0,1,1,False
raspi_015,2025-05-07 17:36:23.311417,thermique,192.168.47.127,v2.7.3,24,50.4,0,1,1,False
raspi_003,2025-05-07 17:36:23.688303,cardio,192.168.101.229,v1.2.7,27,36.9,0,1,1,False
raspi_065,2025-05-07 17:36:23.731869,multi,192.168.82.20,v2.3.0,22,43.5,0,1,1,False
raspi_032,2025-05-07 17:36:23.893995,multi,192.168.209.89,v1.9.2,20,32.0,0,1,1,False
raspi_029,2025-05-07 17:36:23.877642,multi,192.168.34.126,v2.8.4,21,31.9,0,1,1,False
raspi_091,2025-05-07 17:36:24.247877,thermique,192.168.90.93,v1.0.2,10,36.5,0,1,1,False
raspi_079,2025-05-07 17:36:24.515120,cardio,192.168.60.9,v3.0.6,19,71.2,0,1,1,False
raspi_006,2025-05-07 17:36:25.198898,multi,192.168.129.53,v2.0.6,22,39.3,0,1,1,False
raspi_022,2025-05-07 17:36:25.393036,thermique,192.168.161.216,v2.1.8,14,62.4,0,1,1,False
raspi_059,2025-05-07 17:36:25.388421,cardio,192.168.73.122,v2.1.6,23,62.4,0,1,0,True
raspi_088,2025-05-07 17:36:25.458730,thermique,192.168.64.128,v3.7.4,28,65.1,0,1,1,False
raspi_093,2025-05-07 17:36:25.615749,multi,192.168.82.173,v2.5.7,26,59.4,0,1,1,False
raspi_092,2025-05-07 17:36:25.868484,cardio,192.168.138.178,v1.9.9,17,61.5,0,1,1,False
raspi_056,2025-05-07 17:36:26.139873,multi,192.168.53.0,v1.8.0,21,4.1,0,1,0,True
raspi_073,2025-05-07 17:36:26.243062,multi,192.168.181.32,v1.5.6,12,32.6,0,1,1,False
raspi_002,2025-05-07 17:36:26.395273,thermique,192.168.186.252,v3.2.2,24,46.7,1,1,1,True
raspi_083,2025-05-07 17:36:26.359895,thermique,192.168.207.140,v1.6.2,25,65.5,0,1,1,False
raspi_031,2025-05-07 17:36:26.745111,cardio,192.168.210.66,v2.9.6,30,36.2,0,1,2,True
raspi_026,2025-05-07 17:36:26.833581,thermique,192.168.173.60,v3.4.6,18,38.4,0,1,1,False
raspi_016,2025-05-07 17:36:26.733561,cardio,192.168.50.128,v3.3.1,11,73.0,0,1,1,False
raspi_014,2025-05-07 17:36:27.230260,thermique,192.168.123.110,v1.3.8,12,70.0,0,1,1,False
raspi_077,2025-05-07 17:36:27.398542,thermique,192.168.83.181,v3.9.5,26,58.9,0,1,1,False
raspi_034,2025-05-07 17:36:27.419251,cardio,192.168.225.136,v1.1.6,18,63.6,0,1,1,False
raspi_061,2025-05-07 17:36:27.464595,cardio,192.168.1.29,v1.4.1,14,59.5,0,1,1,False
raspi_008,2025-05-07 17:36:28.193643,thermique,192.168.188.232,v3.4.1,29,39.5,0,1,0,True
raspi_081,2025-05-07 17:36:28.216910,multi,192.168.227.91,v3.1.1,26,56.5,0,1,1,False
raspi_100,2025-05-07 17:36:28.247263,cardio,192.168.137.128,v2.8.1,27,63.0,0,1,1,False
raspi_039,2025-05-07 17:36:28.999006,multi,192.168.64.77,v3.0.8,15,5.7,0,1,2,True
raspi_023,2025-05-07 17:36:29.124533,cardio,192.168.166.84,v3.9.7,16,73.4,0,1,1,False
raspi_090,2025-05-07 17:36:29.219952,cardio,192.168.139.247,v1.8.3,17,65.1,0,1,1,False
raspi_005,2025-05-07 17:36:29.326360,thermique,192.168.78.189,v3.9.4,15,41.1,0,1,1,False
raspi_007,2025-05-07 17:36:29.657924,multi,192.168.174.11,v3.2.9,18,50.2,0,1,1,False
raspi_086,2025-05-07 17:36:29.607966,multi,192.168.91.143,v2.8.2,12,51.5,0,1,1,False
raspi_045,2025-05-07 17:36:29.634611,multi,192.168.105.215,v2.6.1,24,56.9,0,1,1,False
raspi_044,2025-05-07 17:36:29.734551,thermique,192.168.241.0,v1.9.0,11,79.3,0,1,1,False
raspi_042,2025-05-07 17:36:29.895686,cardio,192.168.138.198,v2.9.0,22,66.6,0,0,1,True
raspi_054,2025-05-07 17:36:30.055965,multi,192.168.95.214,v3.6.4,14,51.9,0,1,1,False
raspi_033,2025-05-07 17:36:30.064979,multi,192.168.46.114,v1.9.6,19,50.4,0,1,1,False
raspi_053,2025-05-07 17:36:30.131427,cardio,192.168.167.10,v2.0.9,28,34.1,0,1,1,False
raspi_055,2025-05-07 17:36:30.397367,cardio,192.168.144.208,v1.0.8,27,56.5,0,1,1,False
raspi_098,2025-05-07 17:36:30.697909,thermique,192.168.68.225,v3.9.6,23,49.0,0,1,1,False
raspi_037,2025-05-07 17:36:30.857110,multi,192.168.114.113,v2.5.7,21,67.0,0,1,1,False
raspi_070,2025-05-07 17:36:30.971539,thermique,192.168.2.119,v2.5.2,19,60.2,0,1,1,False
raspi_082,2025-05-07 17:36:31.619976,multi,192.168.126.87,v1.5.7,29,69.6,0,1,1,False
raspi_094,2025-05-07 17:36:31.651443,cardio,192.168.11.245,v2.1.5,24,44.0,0,1,1,False
raspi_052,2025-05-07 17:36:32.020488,cardio,192.168.199.5,v1.5.3,12,59.8,0,1,1,False
raspi_043,2025-05-07 17:36:32.712951,cardio,192.168.55.153,v1.7.2,13,51.3,0,1,1,False
raspi_064,2025-05-07 17:36:32.964949,multi,192.168.100.182,v1.0.9,14,41.1,0,1,1,False
raspi_096,2025-05-07 17:36:33.456775,multi,192.168.198.193,v3.6.7,29,54.0,0,1,1,False
raspi_087,2025-05-07 17:36:33.792267,cardio,192.168.60.176,v2.3.9,29,68.7,0,1,1,False
raspi_009,2025-05-07 17:36:34.062322,thermique,192.168.191.84,v3.7.4,22,51.6,0,1,1,False
raspi_074,2025-05-07 17:36:34.188376,thermique,192.168.84.68,v3.8.5,15,47.2,0,1,1,False
raspi_067,2025-05-07 17:36:34.251192,multi,192.168.141.45,v1.4.5,27,62.2,0,1,1,False
raspi_089,2025-05-07 17:36:35.082525,cardio,192.168.235.124,v2.8.0,25,33.8,0,1,1,False
raspi_072,2025-05-07 17:36:35.237283,multi,192.168.133.144,v3.3.3,18,53.5,0,1,1,False
raspi_060,2025-05-07 17:36:35.324368,cardio,192.168.48.222,v1.9.7,11,53.2,0,1,1,False
raspi_004,2025-05-07 17:36:35.533558,cardio,192.168.66.133,v2.0.6,13,52.3,0,1,1,False
raspi_018,2025-05-07 17:36:36.003781,thermique,192.168.212.133,v3.0.5,29,64.8,0,1,1,False
raspi_066,2025-05-07 17:36:36.060620,multi,192.168.29.146,v2.3.1,23,57.1,0,1,1,False
raspi_095,2025-05-07 17:36:36.085950,cardio,192.168.162.226,v1.3.5,26,50.8,0,1,1,False
raspi_019,2025-05-07 17:36:36.090447,thermique,192.168.183.125,v3.1.6,22,76.1,0,1,1,False
raspi_073,2025-05-07 17:36:37.572335,thermique,192.168.181.144,v3.8.0,27,60.8,0,1,1,False
raspi_035,2025-05-07 17:36:37.614571,multi,192.168.122.49,v3.6.7,10,39.2,0,1,1,False
raspi_012,2025-05-07 17:36:37.745447,multi,192.168.123.107,v1.2.0,10,73.3,0,1,1,False
raspi_063,2025-05-07 17:36:38.192575,cardio,192.168.18.51,v3.9.0,23,6.6,0,1,1,True
raspi_017,2025-05-07 17:36:38.334115,multi,192.168.12.74,v3.2.2,20,53.1,0,1,1,False
raspi_006,2025-05-07 17:36:38.374573,thermique,192.168.85.30,v3.0.3,24,78.5,0,1,1,False
raspi_058,2025-05-07 17:36:38.410541,multi,192.168.45.215,v2.0.6,12,67.2,0,1,1,False
raspi_036,2025-05-07 17:36:38.476724,thermique,192.168.30.16,v1.9.9,11,56.0,0,1,1,False
raspi_041,2025-05-07 17:36:38.522990,multi,192.168.80.252,v2.5.7,19,62.7,0,1,1,False
raspi_038,2025-05-07 17:36:38.737550,thermique,192.168.168.183,v3.3.1,21,52.7,0,1,1,False
raspi_001,2025-05-07 17:36:39.330042,cardio,192.168.164.211,v3.4.7,11,43.3,0,1,1,False
raspi_023,2025-05-07 17:36:39.379021,cardio,192.168.173.213,v3.5.4,10,56.9,0,1,1,False
raspi_027,2025-05-07 17:36:39.410736,thermique,192.168.49.231,v1.5.4,25,73.6,1,1,1,True
raspi_010,2025-05-07 17:36:39.428728,thermique,192.168.196.182,v2.0.7,10,78.7,0,1,1,False
raspi_050,2025-05-07 17:36:40.065417,thermique,192.168.92.55,v2.0.2,14,57.1,0,1,1,False
raspi_013,2025-05-07 17:36:40.049083,multi,192.168.108.18,v1.1.3,17,76.3,0,1,1,False
raspi_039,2025-05-07 17:36:40.154716,multi,192.168.44.16,v1.2.6,16,69.3,0,1,1,False
raspi_049,2025-05-07 17:36:40.487355,multi,192.168.182.118,v2.3.5,13,74.6,0,1,1,False
raspi_079,2025-05-07 17:36:40.693377,cardio,192.168.189.203,v2.1.1,12,56.9,0,1,1,False
raspi_071,2025-05-07 17:36:40.723562,thermique,192.168.101.178,v3.9.1,11,79.5,0,1,1,False
raspi_037,2025-05-07 17:36:41.082550,cardio,192.168.30.155,v3.9.8,22,7.0,0,1,0,True
raspi_084,2025-05-07 17:36:41.461804,cardio,192.168.255.219,v1.9.9,21,78.7,0,1,1,False
raspi_091,2025-05-07 17:36:41.497944,cardio,192.168.34.194,v1.3.3,29,61.7,0,1,1,False
raspi_040,2025-05-07 17:36:41.576088,cardio,192.168.206.30,v3.2.4,14,77.0,0,1,1,False
raspi_080,2025-05-07 17:36:41.804856,thermique,192.168.4.28,v1.5.0,23,74.7,0,0,1,True
raspi_044,2025-05-07 17:36:42.091271,cardio,192.168.84.69,v2.2.6,13,67.8,0,1,1,False
raspi_046,2025-05-07 17:36:42.158876,multi,192.168.105.97,v3.4.1,14,60.7,0,1,1,False
raspi_042,2025-05-07 17:36:42.230216,cardio,192.168.177.149,v2.2.3,23,54.0,0,1,1,False
raspi_053,2025-05-07 17:36:42.371297,multi,192.168.19.32,v2.3.0,24,43.4,0,1,1,False
raspi_085,2025-05-07 17:36:42.598573,cardio,192.168.191.84,v3.8.3,23,65.7,0,1,1,False
raspi_099,2025-05-07 17:36:42.653540,cardio,192.168.29.51,v1.6.8,28,78.4,0,1,1,False
raspi_061,2025-05-07 17:36:42.744539,multi,192.168.189.245,v3.4.5,29,30.0,0,1,1,False
raspi_043,2025-05-07 17:36:42.888836,cardio,192.168.113.165,v2.3.7,22,42.8,0,1,1,False
raspi_086,2025-05-07 17:36:42.990764,cardio,192.168.128.174,v2.6.4,19,57.3,0,1,1,False
raspi_020,2025-05-07 17:36:43.779607,multi,192.168.213.37,v1.9.5,21,44.9,0,1,1,False
raspi_007,2025-05-07 17:36:43.949443,multi,192.168.234.209,v1.7.7,12,39.6,0,1,1,False
raspi_030,2025-05-07 17:36:44.219495,multi,192.168.71.80,v2.4.4,23,36.2,0,1,1,False
raspi_021,2025-05-07 17:36:44.347507,multi,192.168.30.127,v3.4.5,10,77.9,0,1,1,False
raspi_025,2025-05-07 17:36:44.377053,multi,192.168.146.15,v1.4.2,24,47.9,0,1,1,False
raspi_075,2025-05-07 17:36:44.452175,multi,192.168.101.132,v3.1.3,12,69.9,0,1,1,False
raspi_096,2025-05-07 17:36:44.637860,multi,192.168.21.236,v2.2.5,23,76.5,0,1,1,False
raspi_069,2025-05-07 17:36:44.661691,multi,192.168.174.130,v2.4.1,14,76.1,0,1,1,False
raspi_057,2025-05-07 17:36:44.702436,thermique,192.168.42.208,v3.0.4,26,41.0,0,1,1,False
raspi_002,2025-05-07 17:36:44.745819,multi,192.168.204.11,v3.2.2,30,57.8,0,1,1,False
raspi_068,2025-05-07 17:36:44.708048,thermique,192.168.197.231,v3.3.0,23,45.6,0,1,1,False
raspi_076,2025-05-07 17:36:44.986540,cardio,192.168.109.249,v3.1.7,12,70.8,0,1,1,False
raspi_065,2025-05-07 17:36:44.916235,multi,192.168.105.38,v2.8.7,21,43.4,0,1,1,False
raspi_070,2025-05-07 17:36:45.161529,thermique,192.168.116.212,v2.5.0,29,63.9,0,1,1,False
raspi_089,2025-05-07 17:36:45.260392,multi,192.168.73.174,v3.8.6,28,62.0,0,1,1,False
raspi_004,2025-05-07 17:36:45.760894,multi,192.168.248.191,v2.4.1,27,64.1,0,1,1,False
raspi_045,2025-05-07 17:36:45.995698,thermique,192.168.46.127,v2.2.1,17,52.7,0,1,1,False
raspi_054,2025-05-07 17:36:46.350126,cardio,192.168.3.149,v1.4.0,27,38.7,0,1,1,False
raspi_005,2025-05-07 17:36:46.574123,thermique,192.168.143.154,v2.4.2,26,7.4,1,1,1,True
raspi_060,2025-05-07 17:36:46.545078,cardio,192.168.223.11,v2.0.1,21,74.0,1,1,0,True
raspi_028,2025-05-07 17:36:46.637278,multi,192.168.136.161,v2.9.1,14,42.9,0,1,1,False
raspi_011,2025-05-07 17:36:46.723512,cardio,192.168.21.8,v2.4.6,19,64.4,0,1,1,False
raspi_052,2025-05-07 17:36:47.196720,thermique,192.168.246.150,v3.1.3,26,48.0,0,1,1,False
raspi_047,2025-05-07 17:36:47.325744,thermique,192.168.138.112,v1.7.4,18,38.3,0,1,1,False
raspi_078,2025-05-07 17:36:47.492756,cardio,192.168.37.9,v3.5.5,13,42.1,0,1,1,False
raspi_024,2025-05-07 17:36:47.898099,thermique,192.168.167.252,v1.2.2,18,69.6,0,1,1,False
raspi_067,2025-05-07 17:36:48.483331,multi,192.168.68.30,v3.2.8,11,36.2,0,1,1,False
raspi_022,2025-05-07 17:36:48.686475,cardio,192.168.161.154,v3.6.0,22,54.0,0,1,1,False
raspi_059,2025-05-07 17:36:48.697520,multi,192.168.50.241,v3.7.6,27,48.9,0,1,1,False
raspi_006,2025-05-07 17:36:48.755495,cardio,192.168.86.220,v2.5.7,11,32.4,0,1,1,False
raspi_051,2025-05-07 17:36:48.814246,cardio,192.168.65.90,v2.0.1,18,38.7,0,1,1,False
raspi_066,2025-05-07 17:36:49.419528,cardio,192.168.85.46,v3.7.5,14,63.6,0,1,1,False
raspi_072,2025-05-07 17:36:49.439872,thermique,192.168.9.119,v1.5.0,29,58.4,0,1,1,False
raspi_097,2025-05-07 17:36:49.535401,thermique,192.168.51.244,v2.0.0,23,50.9,0,1,1,False
raspi_003,2025-05-07 17:36:49.861561,multi,192.168.220.249,v2.6.3,15,73.0,0,1,1,False
raspi_056,2025-05-07 17:36:50.384755,multi,192.168.149.45,v3.2.0,22,57.5,0,1,1,False
raspi_081,2025-05-07 17:36:50.436977,thermique,192.168.78.52,v2.5.1,30,55.8,0,1,1,False
raspi_062,2025-05-07 17:36:51.206917,cardio,192.168.194.156,v1.6.1,18,47.1,0,1,1,False
raspi_013,2025-05-07 17:36:51.289519,cardio,192.168.119.74,v3.2.2,25,63.8,0,1,1,False
raspi_074,2025-05-07 17:36:51.393190,cardio,192.168.39.230,v2.7.8,29,63.1,0,1,1,False
raspi_019,2025-05-07 17:36:51.483329,cardio,192.168.10.14,v1.5.6,27,33.0,0,1,1,False
raspi_015,2025-05-07 17:36:51.467485,cardio,192.168.21.72,v3.8.1,23,39.8,0,1,1,False
raspi_048,2025-05-07 17:36:51.695582,multi,192.168.29.68,v1.9.2,12,30.4,0,1,1,False
raspi_087,2025-05-07 17:36:51.972627,cardio,192.168.213.32,v1.3.6,27,54.6,0,0,2,True
raspi_032,2025-05-07 17:36:52.107412,cardio,192.168.189.193,v2.8.8,22,66.8,0,1,1,False
raspi_100,2025-05-07 17:36:52.453783,cardio,192.168.64.211,v1.9.0,24,68.4,0,1,1,False
raspi_077,2025-05-07 17:36:52.675406,thermique,192.168.65.149,v3.7.7,22,65.1,0,1,1,False
raspi_093,2025-05-07 17:36:52.824155,cardio,192.168.249.55,v2.2.3,28,4.5,1,1,1,True
raspi_092,2025-05-07 17:36:53.029658,multi,192.168.134.135,v2.2.6,27,47.4,1,1,2,True
raspi_016,2025-05-07 17:36:53.141262,cardio,192.168.187.190,v3.7.1,25,34.0,0,0,1,True
raspi_029,2025-05-07 17:36:53.109956,thermique,192.168.101.29,v2.8.9,26,48.7,0,1,1,False
raspi_088,2025-05-07 17:36:53.706577,multi,192.168.195.128,v1.1.0,28,32.1,0,1,1,False
raspi_034,2025-05-07 17:36:53.773767,cardio,192.168.63.11,v2.8.0,27,54.3,0,0,2,True
raspi_083,2025-05-07 17:36:53.790052,multi,192.168.43.208,v2.0.6,10,38.3,0,1,1,False
raspi_043,2025-05-07 17:36:54.151034,cardio,192.168.218.32,v1.7.4,28,32.3,0,1,1,False
raspi_064,2025-05-07 17:36:54.171739,cardio,192.168.161.215,v2.8.8,28,38.3,0,1,1,False
raspi_033,2025-05-07 17:36:54.364068,multi,192.168.236.66,v3.7.0,12,48.7,0,1,1,False
